paperID,keywordID,keyword
21255,40001,data management
21256,40005,data processing
21257,40005,data processing
21258,40005,data processing
21259,40008,health informatics
21260,40005,data processing
21261,40007,data querying
21262,40005,data processing
21263,40002,indexing
21264,40007,data querying
21265,40008,health informatics
21266,40004,big data
21267,40007,data querying
21268,40005,data processing
21269,40007,data querying
21270,40005,data processing
21271,40007,data querying
21272,40001,data management
21273,40005,data processing
21274,40006,data storage
21275,40004,big data
21276,40005,data processing
21277,40008,health informatics
21278,40001,data management
21279,40006,data storage
21280,40005,data processing
21281,40007,data querying
21282,40005,data processing
21283,40002,indexing
21284,40008,health informatics
21285,40004,big data
21286,40008,health informatics
21287,40002,indexing
21288,40001,data management
21289,40008,health informatics
21290,40008,health informatics
21291,40001,data management
21292,40006,data storage
21293,40008,health informatics
21294,40005,data processing
21295,40004,big data
21296,40005,data processing
21297,40003,data modeling
21298,40006,data storage
21299,40008,health informatics
21300,40007,data querying
21301,40003,data modeling
21302,40002,indexing
21303,40001,data management
21304,40001,data management
21305,40007,data querying
21306,40001,data management
21307,40008,health informatics
21308,40001,data management
21309,40006,data storage
21310,40004,big data
21311,40006,data storage
21312,40007,data querying
21313,40001,data management
21314,40006,data storage
21315,40007,data querying
21316,40005,data processing
21317,40008,health informatics
21318,40006,data storage
21319,40008,health informatics
21320,40006,data storage
21321,40008,health informatics
21322,40003,data modeling
21323,40003,data modeling
21324,40007,data querying
21325,40001,data management
21326,40003,data modeling
21327,40008,health informatics
21328,40002,indexing
21329,40001,data management
21330,40007,data querying
21331,40005,data processing
21332,40004,big data
21333,40001,data management
21334,40001,data management
21335,40004,big data
21336,40003,data modeling
21337,40007,data querying
21338,40002,indexing
21339,40006,data storage
21340,40002,indexing
21341,40003,data modeling
21342,40005,data processing
21343,40007,data querying
21344,40003,data modeling
21345,40006,data storage
21346,40007,data querying
21347,40004,big data
21348,40008,health informatics
21349,40003,data modeling
21350,40008,health informatics
21351,40003,data modeling
21352,40003,data modeling
21353,40004,big data
21354,40008,health informatics
21355,40006,data storage
21356,40006,data storage
21357,40008,health informatics
21358,40003,data modeling
21359,40006,data storage
21360,40002,indexing
21361,40001,data management
21362,40004,big data
21363,40006,data storage
21364,40002,indexing
21365,40004,big data
21366,40001,data management
21367,40003,data modeling
21368,40008,health informatics
21369,40001,data management
21370,40007,data querying
21371,40003,data modeling
21372,40005,data processing
21373,40005,data processing
21374,40003,data modeling
21375,40005,data processing
21376,40004,big data
21377,40006,data storage
21378,40005,data processing
21379,40001,data management
21380,40003,data modeling
21381,40004,big data
21382,40002,indexing
21383,40006,data storage
21384,40002,indexing
21385,40008,health informatics
21386,40002,indexing
21387,40006,data storage
21388,40001,data management
21389,40004,big data
21390,40008,health informatics
21391,40002,indexing
21392,40002,indexing
21393,40006,data storage
21394,40003,data modeling
21395,40003,data modeling
21396,40001,data management
21397,40008,health informatics
21398,40001,data management
21399,40002,indexing
21400,40005,data processing
21401,40006,data storage
21402,40003,data modeling
21403,40006,data storage
21404,40001,data management
21405,40004,big data
21406,40005,data processing
21407,40002,indexing
21408,40005,data processing
21409,40006,data storage
21410,40008,health informatics
21411,40002,indexing
21412,40008,health informatics
21413,40008,health informatics
21414,40008,health informatics
21415,40003,data modeling
21416,40006,data storage
21417,40004,big data
21418,40002,indexing
21419,40002,indexing
21420,40005,data processing
21421,40005,data processing
21422,40002,indexing
21423,40005,data processing
21424,40006,data storage
21425,40008,health informatics
21426,40003,data modeling
21427,40002,indexing
21428,40002,indexing
21429,40006,data storage
21430,40007,data querying
21431,40002,indexing
21432,40001,data management
21433,40006,data storage
21434,40002,indexing
21435,40004,big data
21436,40001,data management
21437,40002,indexing
21438,40003,data modeling
21439,40001,data management
21440,40005,data processing
21441,40005,data processing
21442,40003,data modeling
21443,40001,data management
21444,40006,data storage
21445,40005,data processing
21446,40008,health informatics
21447,40001,data management
21448,40004,big data
21449,40006,data storage
21450,40005,data processing
21451,40004,big data
21452,40006,data storage
21453,40002,indexing
21454,40007,data querying
21455,40003,data modeling
21456,40001,data management
21457,40007,data querying
21458,40007,data querying
21459,40005,data processing
21460,40007,data querying
21461,40005,data processing
21462,40004,big data
21463,40004,big data
21464,40001,data management
21465,40008,health informatics
21466,40003,data modeling
21467,40006,data storage
21468,40004,big data
21469,40008,health informatics
21470,40006,data storage
21471,40002,indexing
21472,40001,data management
21473,40002,indexing
21474,40008,health informatics
21475,40002,indexing
21476,40003,data modeling
21477,40002,indexing
21478,40007,data querying
21479,40003,data modeling
21480,40008,health informatics
21481,40006,data storage
21482,40006,data storage
21483,40005,data processing
21484,40008,health informatics
21485,40004,big data
21486,40006,data storage
21487,40004,big data
21488,40002,indexing
21489,40001,data management
21490,40002,indexing
21491,40005,data processing
21492,40003,data modeling
21493,40007,data querying
21494,40005,data processing
21495,40008,health informatics
21496,40004,big data
21497,40006,data storage
21498,40003,data modeling
21499,40001,data management
21500,40008,health informatics
21501,40007,data querying
21502,40002,indexing
21503,40001,data management
21504,40008,health informatics
21505,40004,big data
21506,40002,indexing
21507,40007,data querying
21508,40001,data management
21509,40003,data modeling
21510,40008,health informatics
21511,40006,data storage
21512,40004,big data
21513,40004,big data
21514,40005,data processing
21515,40001,data management
21516,40008,health informatics
21517,40007,data querying
21518,40008,health informatics
21519,40006,data storage
21520,40007,data querying
21521,40007,data querying
21522,40006,data storage
21523,40004,big data
21524,40005,data processing
21525,40002,indexing
21526,40006,data storage
21527,40004,big data
21528,40002,indexing
21529,40003,data modeling
21530,40003,data modeling
21531,40008,health informatics
21532,40004,big data
21533,40002,indexing
21534,40005,data processing
21535,40004,big data
21536,40005,data processing
21537,40006,data storage
