paperID,citedBy
20492,20848
20666,21073
20641,21323
21418,20019
21387,21840
21658,21025
21536,20098
20941,21778
21545,21067
20188,21243
21466,21614
21565,20916
20131,21786
21675,20908
21202,21832
20574,21677
20908,21105
21758,21936
21688,20977
21739,21165
21468,21272
21095,20943
20558,20722
21607,21809
21598,21458
20353,20905
21323,21142
21535,21651
20551,21701
20830,21664
21054,21029
20495,21151
20474,21014
20268,20083
21047,21803
20402,20920
20868,20903
21494,20538
20207,20388
20614,20265
21029,21518
20290,20713
21981,20741
20700,21716
20982,21872
20267,21735
20728,20775
20223,21706
21312,20076
20220,21441
21386,20281
20142,21198
20957,21912
21549,20904
20010,21934
21525,21783
21431,20476
21649,21906
20365,20477
20999,21406
21280,20713
21221,21067
20539,21818
21319,20371
20952,20873
20491,21763
20168,20087
21192,21823
20794,21832
21056,20633
21898,20194
21882,21695
20594,20748
21030,21514
20439,20375
21708,20623
21027,21548
20955,21010
21905,21651
20786,21221
20728,20138
21654,21342
20572,20228
21134,20778
21973,20467
21159,20902
20117,21972
20207,21441
20715,20793
20095,20718
20883,20008
21829,21046
21521,20138
20143,21127
21400,21630
20031,21280
21664,20204
20808,21014
20911,20972
21815,21040
20056,21164
21814,21340
21207,20700
20485,20658
21387,20781
20422,20124
20179,20535
20925,21269
21018,20640
21903,20571
20198,20761
21150,21838
21825,20262
20594,21417
20853,21789
21092,20794
21013,20511
21400,21548
21938,21941
21001,20635
21401,20558
20206,20735
20602,20188
21656,20805
21590,21459
20626,21856
20093,20543
20790,21806
21791,21258
21182,20697
21536,20066
21717,21110
21437,20945
21313,21781
21309,20029
20133,20249
20206,21236
20223,20191
20673,21724
21456,20751
20420,21072
20433,20572
20256,20730
21849,20742
21738,20621
21616,20136
20128,20415
20222,20174
20383,20387
20083,20607
21776,20153
20370,21235
21707,20018
20338,20184
20200,21581
21818,21698
20450,21014
20003,20764
21878,21104
20399,21288
21397,21863
20001,20491
21692,21400
20068,20719
21034,20225
20165,21876
21070,21293
20999,21591
20816,20755
20820,21294
21774,20116
20442,21941
20471,21745
20796,21211
20742,20062
21502,20235
20818,21853
21560,21443
21474,20163
21170,21210
21614,21538
21359,20055
20057,21674
21911,21727
20943,21099
20462,20011
21836,20600
20748,21681
20364,21646
20181,21095
21404,21958
21792,20275
20429,21659
20817,21425
21282,20937
21842,21906
20995,21883
20043,21206
21710,20606
20861,21067
20726,20569
21596,21824
20555,20291
20294,20663
21706,20665
21456,20460
21738,20950
21540,20975
21496,21360
20016,20425
20102,20554
20644,21509
21568,21690
21701,21793
20550,20340
20502,21599
21527,21376
21176,20291
21254,21968
20565,21505
20507,20504
21915,21708
20227,20251
20452,20265
20802,21166
21235,21325
20657,20126
20082,20750
20686,21744
20007,20541
21227,21450
21290,21236
21113,21082
21520,21762
20839,21240
21718,21360
21859,20972
21614,20504
20347,20417
21891,20710
21601,21664
21662,21678
21341,21326
21943,20226
20409,20948
20996,21973
20543,21817
20053,21649
21930,20825
21324,20738
20865,21229
20489,20853
20907,21715
21506,21358
21089,20898
20372,21557
20399,21064
20675,21689
20932,21123
21724,20871
21939,21016
20579,21947
20705,21969
20217,21802
20993,21258
21319,20233
21969,21328
21247,21272
20790,21884
21162,20715
20874,21782
21797,21454
20449,20313
20335,21650
21331,20200
21061,21829
20151,20699
21217,20108
21166,20168
21418,21112
20570,21232
20785,21123
20019,21330
21481,20997
21547,20864
21325,20622
20368,21866
21751,21190
21931,21468
20516,20764
21574,21690
20747,21300
21915,21218
21535,21003
20075,20065
20246,21423
20574,20635
20263,20655
21621,20570
20904,21687
20465,20249
20952,20648
21245,20720
21660,20181
21461,21326
21010,20226
20572,21171
21545,21097
21453,21224
21061,20680
20060,21842
21000,20029
21335,20568
21680,21692
21515,21672
20016,20757
20637,20199
20785,20543
20433,21797
21703,20321
20623,21548
21092,20280
20134,21951
20740,20464
21799,20588
21929,20526
21512,20840
20430,20406
20621,20507
21653,20899
20652,21504
20512,20285
21571,20559
21560,20405
21659,21577
20900,20513
21239,20611
20429,20733
20590,21071
20058,21166
21280,21845
20823,20540
20159,20207
21016,21642
20542,20970
20556,20421
20329,21092
21182,21111
20136,20174
20942,21612
20294,21926
21073,20033
21693,20392
20337,20511
20014,21368
20179,20174
21251,20089
21697,20464
20982,21080
21627,21596
21894,21642
21930,20540
20593,20929
21724,20044
21604,20901
21876,20196
21511,21567
20694,21147
20982,20307
21773,20492
21028,20059
21506,20036
21233,20592
20114,21740
20882,21338
20463,21843
20034,20730
21299,21913
20881,21582
21251,21642
21385,21064
21092,20256
20789,21809
20070,21592
20799,20328
20429,20034
20366,20646
20211,21210
20992,20912
20618,20722
21687,20291
21407,21558
21562,20688
20719,20609
20781,21110
20516,20574
20608,20766
21108,20490
20337,20487
21108,20110
21299,20263
20060,20343
21944,21514
21416,21976
20152,20516
20665,21912
20151,21066
21492,20871
21171,21038
21403,21845
21587,20477
20827,21760
20718,21712
20407,21565
21752,21591
21444,20467
21916,20340
21512,21602
20992,21523
21283,21802
21524,21813
20684,21644
20889,20269
21328,20072
20338,20583
21171,20780
20099,21819
21500,20457
21554,20853
20486,20591
20208,20364
21272,21679
20573,20826
21325,21274
20737,20259
20651,20940
20625,21520
20498,21269
21887,21250
20180,20580
21513,21084
20468,21650
20835,20774
21197,21321
20789,21847
21842,20808
20916,20604
20272,20424
21485,20588
21372,21698
20710,20051
21734,21028
20871,21723
21749,20997
21819,20276
21184,20150
20452,21361
21600,20362
20338,20686
20117,21665
20905,21357
21813,21968
20747,20240
20493,21651
20213,20978
21739,20233
21054,20725
20381,20641
21686,21163
20646,21566
20210,20012
21998,21605
20170,20048
20385,21890
20996,20448
20812,21858
20470,20950
20946,21006
20553,20838
20037,20947
21388,20733
21585,21970
21940,20509
21122,20814
20532,21252
21706,21514
20631,21539
21112,21331
20700,20427
21648,20947
20616,21415
20657,20465
21703,20128
20317,21702
20877,20916
21130,21226
21532,20202
21133,20261
20246,21359
20587,20626
20006,21730
20879,21677
20604,20265
20645,20440
20451,21149
21392,20496
21867,20262
20596,21778
20469,20445
21213,21999
20695,21856
20587,20769
20725,21585
21087,20098
20561,21958
20434,20123
21504,20594
20529,20290
20477,21007
20636,20832
21084,21604
21698,20930
20904,20561
20642,21055
20866,21881
21971,20099
20958,20763
20999,21121
21661,20736
21859,20555
20262,21679
20006,21280
21941,20835
21361,20514
20212,20528
20966,20737
21269,20420
20857,20556
20940,20793
20864,20094
20223,20626
21512,20963
20496,21520
20585,20402
20475,21706
20482,20357
21877,21635
20333,20553
21526,20747
21373,20630
21109,20183
21886,21082
21070,20943
20152,20701
20324,20377
21208,21443
21888,20910
21769,20129
21072,21880
21937,20350
21786,21348
21871,21509
20940,20904
21240,21838
20765,21285
20970,21747
21749,20924
21124,20336
21059,21023
20699,21692
21662,20001
21516,20417
21425,20663
20644,21393
20100,21924
20583,21979
21986,21250
21976,21789
20061,21013
20731,20830
20269,20778
21774,20559
21036,20686
21890,20522
21010,20002
20734,20550
20688,20199
21830,21685
21489,21243
20379,20918
20418,20835
21666,20566
20332,21499
21152,20124
20088,20618
20772,21769
21346,21811
20474,21957
21579,21222
21634,20061
21019,21601
20692,21502
20697,20969
21564,20345
21853,20735
21586,21435
21103,20243
20300,21096
20467,21119
21275,21438
20566,21300
21277,21578
21566,20310
21326,20814
20314,20580
20137,20798
20356,20508
21820,21079
20274,21819
21164,21041
20678,20933
21931,20130
20354,20833
21359,20350
21883,20980
20331,21954
20554,20108
21015,21802
21100,21649
20065,20356
20310,21445
20675,21416
20666,20031
21532,20636
20379,20036
21499,21573
20048,21694
21891,21681
21776,21958
20520,20423
20154,21508
21423,20040
20794,21898
21433,21310
20151,21799
20494,20740
21044,20791
21286,21022
20428,20631
21251,21050
20090,20117
21934,21404
21179,21796
21724,20704
20257,21440
20829,20066
21596,21052
20343,20948
20494,20450
20694,20360
21239,21868
20401,21195
21374,20469
21546,21512
21985,20719
20366,20204
21540,21175
20763,21835
21647,21194
21776,20159
21038,20658
21961,21487
20278,21703
20615,21850
21854,20925
21089,21891
20114,20628
21327,21985
20471,20132
21006,21825
20688,21588
21645,21225
20627,20696
20002,20241
21239,21632
20361,20706
21865,20996
21640,21305
21751,21501
20719,21390
20177,20714
20328,20260
20532,20596
20934,21872
21499,20256
21718,20793
20946,21180
21937,20712
21738,21356
20053,21772
21785,20326
21298,21005
21935,21036
21113,21671
21660,20085
21522,21880
21172,21863
20626,20920
21676,21750
21919,21300
20641,21873
20612,21361
21546,21806
21601,20824
21884,20638
20152,21296
20706,21532
20015,21054
20968,20913
21693,21492
21552,20012
21044,21920
21449,21978
21459,20946
21395,21923
20901,21347
21342,21334
20815,21565
20035,20288
21618,21536
20986,21946
20200,21515
21889,20472
20490,21537
21794,21293
20994,21351
21238,21013
21283,21393
20531,21950
20414,20021
20928,21613
21803,20936
21305,21723
21696,20904
21039,21172
20507,21047
21681,21537
20694,20581
20751,21551
20805,21447
21625,20754
21529,21123
20374,21135
20172,21815
20219,20705
21146,21949
20948,20722
20021,21677
21022,21288
20433,20807
21943,20009
21817,21135
20502,20215
20456,20094
21112,21811
20841,21967
21031,21215
21180,20983
20126,20608
20451,20524
20266,20736
21603,21400
20411,20119
21545,20003
21793,20505
21962,21434
21362,21658
20143,20780
21826,20901
20243,21536
21201,20120
20394,20662
21957,21695
20350,21273
20292,20141
20030,21048
21120,21393
21041,21955
21358,21185
21776,21734
20458,21570
20792,20263
20251,21316
21931,21994
20483,21055
21941,20316
20237,21309
21533,20442
20591,20169
21160,20246
20079,21166
20155,21353
20979,20182
21579,20210
21759,21908
21720,20539
21623,21134
20250,20705
20981,21336
21003,20306
21391,20423
20790,21212
20302,21466
21082,20660
21032,20876
21558,20434
20375,21669
20957,20916
21546,21368
21021,20470
21339,21927
21024,21572
21671,20378
20200,20826
21497,21351
21457,21707
21799,20867
20526,20283
20595,20110
20063,20523
20044,20605
21493,20466
20650,21657
21105,21695
20774,21722
20172,21436
20569,21317
21797,21967
20773,21133
20094,21776
21751,21113
21763,21291
21712,21292
20419,21506
21219,20658
21480,21810
21140,20133
21006,21873
20094,20321
20629,20825
21635,21584
21070,20628
21874,20946
21431,21821
21530,21909
21575,21803
21208,21524
20716,21816
20579,20687
21799,21255
21688,21812
21607,20720
20151,20421
20964,21598
21713,20524
21368,20374
21497,21898
21100,21225
20483,21697
21301,20061
20909,20780
21584,20966
21377,20954
20523,21281
21055,21539
20252,20624
21305,20535
20279,20716
20445,20312
21789,21585
20269,21052
20827,21231
20435,20369
20714,20202
20585,20873
20412,21825
20981,21989
20823,20104
20523,20513
21028,20732
21862,20026
20097,20731
20119,21374
20078,21508
20598,20539
21401,20689
21561,21541
21904,20354
20782,21888
21823,20420
20536,21667
20287,21634
20485,20282
20324,21194
20634,20934
20596,21282
21137,21154
20731,21826
21557,21850
21067,21673
21084,21777
20104,20779
21423,21734
21124,21080
20423,21410
21307,21012
21670,21947
20853,20988
20232,20730
20390,20634
20966,20913
20779,20238
20634,21061
21174,20410
20208,21781
21247,21586
20351,21307
21705,21350
21133,20463
21440,20079
20891,20280
20072,20134
20789,20929
21533,20160
20112,21797
20204,20406
20452,20891
20797,20585
20638,21506
20710,20912
20777,21543
20245,20127
21661,20592
20452,21714
21049,21990
21768,21356
20425,21449
21057,21577
21808,21713
21660,20270
21972,20763
20922,21553
21125,20982
21039,20459
21319,21142
21294,21645
21071,21516
20283,21973
20186,20067
20133,21613
21714,21632
21076,20167
20112,21773
20463,20072
20082,20570
20043,20846
21113,21518
20191,21827
20364,20936
20899,21221
20355,21114
21871,21965
20771,21650
21950,21576
21834,20726
21995,20742
20920,21876
20827,21275
20275,21151
20461,20217
20040,21042
20223,20326
21175,20370
20163,20903
21532,21139
20617,20784
20192,20012
20114,20335
20924,20886
20258,20181
21818,21821
21837,21353
20155,21863
21002,20570
21843,20398
21501,21524
20360,20303
20259,21050
20798,20790
21572,20867
21119,21253
21819,21052
20049,20660
21343,21772
20595,20534
20089,20641
20346,20592
21127,21952
20826,21558
21340,21886
21311,20562
21684,20191
21432,20552
21805,20671
20192,21927
20679,21972
20243,21597
20253,21094
21214,21316
20804,20522
21026,21850
20695,20560
20507,20176
21319,21474
21673,20351
20029,21061
20636,20278
20098,21335
21143,21526
21298,21901
20780,21149
20506,21841
21599,20022
20247,20107
21661,21972
20520,20640
21993,20699
20024,20010
20274,20739
20969,21744
21030,20681
21538,20076
20424,21093
21742,21597
21110,20332
20025,21893
21426,20767
20877,21779
21024,21775
20890,20665
20199,21683
20295,20914
21569,21917
20053,20494
21084,20434
20524,20421
20116,20981
21569,20022
21031,21920
20132,20969
20832,20321
20791,20783
21386,20899
21959,21746
21602,21744
21408,21521
21507,21924
21099,21244
21413,20287
21150,20724
21981,20525
21415,21660
21477,21983
21896,21435
20622,20667
21916,20818
20238,21095
21610,21307
20295,20831
20439,20393
21727,20121
20034,20302
21738,21713
21317,20981
21834,21299
21795,20193
20333,20935
20810,21954
21414,21883
21082,21823
21050,21133
21182,21482
20081,20422
20195,21563
20972,21826
20084,20986
21406,20145
22000,20597
21238,21496
20025,21233
20882,21903
21621,20999
21332,21219
21336,20985
20831,20104
20770,20437
21918,21456
20586,20248
20989,21042
21561,20710
20341,20275
21856,21453
21087,21197
20431,20502
20127,20403
21147,20938
20363,20709
20136,21447
20765,20047
21546,21258
21784,20265
20052,20356
20106,20690
20175,21394
20229,21260
20271,20652
21670,20394
21019,21793
20278,21048
20872,21593
21525,21941
